step,type,amount,oldbalanceOrg,oldbalanceDest,isFraud,isFlaggedFraud
329,4,14828.13,40254.0,0.0,0,0
230,4,12834.56,875422.43,0.0,0,0
17,3,60927.68,16079366.54,453386.75,0,0
20,4,23936.98,31891.0,0.0,0,0
256,3,151071.69,1416585.1,860170.64,0,0
356,5,160866.63,41359.0,0.0,0,0
310,5,273905.98,0.0,449912.9,0,0
14,4,5237.69,87046.8,0.0,0,0
403,4,23766.74,11480.0,0.0,0,0
210,5,189886.25,0.0,592641.46,0,0
14,5,284337.34,31632.0,202691.91,0,0
302,3,18409.27,439032.62,86850.44,0,0
9,3,454008.41,580588.69,5981771.64,0,0
332,5,103503.36,0.0,9485020.09,0,0
13,5,368998.63,126.0,130282.56,0,0
684,2,370616.16,0.0,3850782.23,0,0
179,5,185276.5,27362.0,0.0,0,0
311,4,14360.47,0.0,0.0,0,0
238,3,100612.02,3990636.11,319704.34,0,0
13,3,483348.78,22465.0,10961.0,0,0
397,5,190271.25,17863.0,242475.21,0,0
41,2,261610.02,0.0,1161395.24,0,0
312,4,3556.43,0.0,0.0,0,0
284,5,56672.78,42768.0,983122.53,0,0
376,5,141517.67,14876.0,33828.35,0,0
136,5,94835.47,0.0,208788.44,0,0
41,4,7362.71,16954.0,0.0,0,0
300,3,326642.72,159984.0,106101.25,0,0
251,3,125342.9,7884146.17,227553.63,0,0
383,5,91312.79,0.0,1292626.97,0,0
355,2,680464.1,0.0,2823825.35,0,0
329,2,463265.15,0.0,1029543.2,0,0
283,5,93447.14,0.0,937553.12,0,0
184,2,559063.68,508.0,0.0,0,0
403,4,5572.45,505577.0,0.0,0,0
323,4,2202.47,59000.69,0.0,0,0
14,4,3330.18,31278.0,0.0,0,0
213,2,1174485.33,0.0,3713054.23,0,0
283,4,4492.01,107499.0,0.0,0,0
688,4,11154.48,121.0,0.0,0,0
250,5,143.15,0.0,5972671.89,0,0
274,4,9719.56,104138.0,0.0,0,0
718,4,2586.01,202520.0,0.0,0,0
261,4,1821.52,0.0,0.0,0,0
9,5,585289.84,32198.2,729599.15,0,0
205,5,186347.94,48849.0,190535.86,0,0
379,4,91.58,49538.0,0.0,0,0
401,2,756263.37,0.0,1360515.99,0,0
212,5,22076.27,0.0,264293.71,0,0
134,4,8766.09,20053.0,0.0,0,0
594,5,264323.1,0.0,5941662.96,0,0
13,4,21740.29,1197923.4,0.0,0,0
208,4,4633.21,38851.87,0.0,0,0
10,5,143032.1,0.0,257021.63,0,0
180,5,326551.19,496324.11,602634.04,0,0
159,5,212444.37,0.0,540557.07,0,0
322,5,182866.33,0.0,6845840.52,0,0
20,5,71169.12,507948.0,545943.09,0,0
346,3,125335.65,31692.0,11429.24,0,0
138,4,21310.24,478.0,0.0,0,0
178,3,220447.56,5523.0,48969.21,0,0
307,3,53561.88,3413815.73,324841.81,0,0
395,5,109713.96,15174.0,769179.37,0,0
398,3,52243.05,3221365.06,77490.24,0,0
40,3,80239.74,701.0,935164.26,0,0
134,5,222978.66,13463.0,315471.57,0,0
255,5,12419.51,0.0,3582849.55,0,0
40,3,105678.24,1636114.21,619118.82,0,0
254,3,122667.45,760067.58,986980.4,0,0
236,5,106408.7,14042.0,714893.15,0,0
160,5,309060.66,39934.0,14661.0,0,0
159,5,110616.76,0.0,243697.37,0,0
15,5,223273.0,0.0,434696.53,0,0
403,4,10723.72,127261.56,0.0,0,0
378,5,126018.99,18623.0,6023943.87,0,0
137,3,187184.48,19074800.04,2061931.6,0,0
280,5,78050.27,63354.0,207013.34,0,0
235,5,82694.43,21673.0,0.0,0,0
186,5,12016.96,0.0,80271.47,0,0
178,4,5611.36,320837.04,0.0,0,0
297,3,4406.65,11193.0,0.0,0,0
394,5,78890.14,0.0,88796.25,0,0
44,5,201602.43,1195.0,310243.03,0,0
203,5,52603.64,0.0,253706.85,0,0
158,5,68428.17,86454.0,0.0,0,0
327,5,223839.08,0.0,41725849.39,0,0
394,3,20442.74,1595002.01,611559.92,0,0
158,4,45303.09,0.0,0.0,0,0
13,5,54957.57,582124.0,2143192.01,0,0
321,4,26449.0,14725.73,0.0,0,0
235,5,55722.24,298317.0,13162.14,0,0
38,5,243078.05,0.0,297665.05,0,0
571,5,87329.01,301482.53,425897.68,0,0
157,4,20216.71,100180.25,0.0,0,0
163,4,7602.37,77395.0,0.0,0,0
154,4,23077.16,91961.43,0.0,0,0
141,5,62132.2,0.0,1409776.17,0,0
375,4,39671.43,45374.0,0.0,0,0
282,5,113290.32,10273.0,277618.8,0,0
324,4,29343.07,0.0,0.0,0,0
204,5,100996.12,13296.0,274077.5,0,0
280,4,13074.54,189983.88,0.0,0,0
202,3,122278.13,25196.0,0.0,0,0
299,4,10875.22,0.0,0.0,0,0
16,5,252138.6,19914.0,0.0,0,0
214,3,219620.44,6075299.3,1610545.56,0,0
178,5,248307.98,0.0,10648250.78,0,0
305,5,417479.32,51644.0,0.0,0,0
396,4,38068.55,49663.0,0.0,0,0
182,5,162357.41,407997.0,118227.02,0,0
376,4,2055.63,192754.14,0.0,0,0
132,3,298137.76,62518.0,144157.13,0,0
282,5,230535.08,449.0,460348.11,0,0
37,4,6153.02,0.0,0.0,0,0
203,3,142172.14,385.0,1462953.83,0,0
408,4,3908.27,51913.0,0.0,0,0
137,4,13099.11,0.0,0.0,0,0
308,4,9382.03,100775.0,0.0,0,0
347,2,918335.9,40286.72,1617593.97,0,0
379,2,256817.75,201707.17,5880674.14,0,0
402,5,182542.07,0.0,5987784.93,0,0
347,3,85393.69,3618852.3,1002353.21,0,0
327,4,29785.99,186307.43,0.0,0,0
185,5,442368.88,192766.0,0.0,0,0
371,4,48861.74,0.0,0.0,0,0
14,5,344767.95,5526.0,101897.47,0,0
140,5,85049.28,0.0,248555.06,0,0
351,4,13109.93,71775.0,0.0,0,0
15,4,16981.87,0.0,0.0,0,0
355,5,91449.97,0.0,1809336.37,0,0
129,5,184332.07,40501.0,340651.63,0,0
380,3,28100.27,3328043.69,607796.83,0,0
9,5,236388.62,0.0,586413.43,0,0
9,5,163669.99,156824.59,358206.84,0,0
376,3,87703.06,2122807.4,1424206.37,0,0
202,5,27198.64,0.0,3366248.77,0,0
372,4,7377.4,0.0,0.0,0,0
353,3,69830.55,8660582.59,95926.42,0,0
183,4,9350.38,23115.84,0.0,0,0
406,4,12542.62,207041.0,0.0,0,0
332,5,359786.63,30205.0,6868319.93,0,0
346,4,771.32,0.0,0.0,0,0
159,2,1498846.39,0.0,1694028.29,0,0
155,3,49001.64,15328908.59,1955508.34,0,0
254,4,17709.33,17354.59,0.0,0,0
179,5,273830.61,303990.42,1550029.66,0,0
525,5,115045.0,1000.0,11792809.01,0,0
254,5,17467.22,0.0,481881.16,0,0
158,5,158531.95,52151.0,0.0,0,0
358,4,22848.95,30794.0,0.0,0,0
306,5,3700.06,0.0,1669164.14,0,0
349,3,91153.19,204668.0,329814.45,0,0
16,3,78539.46,26746133.26,1012291.38,0,0
35,4,15581.75,10836.0,0.0,0,0
285,4,2295.61,0.0,0.0,0,0
574,5,224963.04,46726.22,1119278.19,0,0
138,5,48011.54,0.0,1184594.45,0,0
400,5,52206.86,14011.0,965599.64,0,0
380,5,208960.11,0.0,323230.03,0,0
8,3,131927.88,5613451.88,1061002.63,0,0
133,5,330275.01,11538.0,0.0,0,0
12,5,275635.21,34323.0,88714.24,0,0
282,2,915084.63,0.0,2137336.09,0,0
346,4,22541.76,43541.0,0.0,0,0
353,1,4249.05,69501.0,104551.81,0,0
379,5,48458.26,12138.0,48655884.27,0,0
137,4,21252.34,0.0,0.0,0,0
45,5,623460.66,0.0,1200839.4,0,0
396,5,55783.97,0.0,561185.74,0,0
284,4,33032.76,0.0,0.0,0,0
131,4,18429.95,41397.0,0.0,0,0
187,5,45766.71,11309.0,2230255.96,0,0
307,5,117138.2,185999.05,0.0,0,0
209,3,401076.45,20321472.92,477418.56,0,0
45,4,9339.14,0.0,0.0,0,0
38,5,360944.21,0.0,26239239.27,0,0
377,4,1552.85,187198.3,0.0,0,0
284,4,2888.1,21504.0,0.0,0,0
258,5,241092.82,0.0,1178718.15,0,0
400,5,23917.52,0.0,278527.91,0,0
354,5,377488.2,68920.23,2530217.33,0,0
19,3,8560.52,24589.0,1174.0,0,0
162,3,338981.84,106618.0,25317.46,0,0
349,4,24755.52,101597.0,0.0,0,0
358,4,16357.2,0.0,0.0,0,0
256,4,3596.8,0.0,0.0,0,0
328,5,163135.75,0.0,840499.66,0,0
257,5,291965.65,90664.0,1134415.2,0,0
352,4,11251.49,0.0,0.0,0,0
329,3,326872.85,622.0,1170099.85,0,0
333,4,4819.18,20139.0,0.0,0,0
180,3,489408.82,15868.0,207035.7,0,0
397,3,40580.29,8938442.6,4022501.31,0,0
379,4,9511.33,9055.58,0.0,0,0
155,3,267704.91,2469.0,938094.35,0,0
140,3,345350.63,1974161.52,382376.33,0,0
307,2,311556.56,13453.0,0.0,0,0
330,3,30780.72,5141125.54,391686.84,0,0
282,2,648439.65,120784.49,3256606.77,0,0
184,2,412890.02,0.0,1555002.87,0,0
371,3,224121.02,2466768.05,6783469.0,0,0
205,2,517587.88,0.0,2051743.94,0,0
617,5,96110.73,20228.0,0.0,0,0
230,4,46165.93,176004.57,0.0,0,0
306,5,151517.44,3515.0,0.0,0,0
279,1,231.66,57268.16,481354.78,0,0
203,5,124826.15,0.0,448143.44,0,0
333,5,93486.35,48795.0,0.0,0,0
402,3,58101.19,443024.0,2356589.04,0,0
233,5,274874.1,34.0,548166.66,0,0
373,2,1860624.87,0.0,1968828.43,0,0
140,5,48630.54,10551.0,117329.01,0,0
471,3,304560.63,1448.0,1037638.81,0,0
260,3,14917.94,1212993.86,346534.1,0,0
160,3,195734.17,672627.91,1452115.2,0,0
138,3,191301.09,4651046.59,532399.72,0,0
301,3,657.98,9169165.92,561454.36,0,0
397,5,22574.12,0.0,22646.79,0,0
377,3,130588.49,527.0,0.0,0,0
231,2,655429.5,0.0,666717.04,0,0
281,4,11753.69,23124.6,0.0,0,0
308,5,184004.72,0.0,1713651.44,0,0
406,4,24016.46,51591.0,0.0,0,0
350,4,8102.94,538894.94,0.0,0,0
252,3,350263.67,15863171.61,947847.94,0,0
301,5,175765.08,0.0,543413.44,0,0
190,3,252072.97,15871808.77,559240.59,0,0
231,5,254419.38,42.04,493402.03,0,0
203,3,76857.2,187950.65,1460189.17,0,0
275,3,38564.68,4706408.69,118487.75,0,0
95,4,6294.0,7352.0,0.0,0,0
158,3,324627.99,565387.81,1683416.66,0,0
39,4,1734.21,24457.0,0.0,0,0
326,3,246360.8,23157511.28,2228351.2,0,0
9,5,55738.69,8097.0,20736.0,0,0
22,3,162181.34,1613231.04,2162298.05,0,0
213,4,15272.42,22147.0,0.0,0,0
202,2,879156.39,20496.0,4189.13,0,0
180,5,188643.5,401483.68,882319.9,0,0
261,4,2833.62,17426.0,0.0,0,0
304,3,21375.29,63482.0,1819457.25,0,0
378,4,9509.35,1072.0,0.0,0,0
373,5,72725.64,124907.64,1053902.0,0,0
234,4,5908.73,0.0,0.0,0,0
251,5,271505.59,60261.0,102369.87,0,0
140,3,203695.13,599803.81,601860.96,0,0
164,3,103929.05,19072467.34,118621.75,0,0
326,4,24062.94,0.0,0.0,0,0
207,3,248312.21,7978631.65,848925.5,0,0
182,4,13024.64,73797.34,0.0,0,0
236,5,268126.99,133586.0,2714819.28,0,0
282,4,24229.13,0.0,0.0,0,0
137,3,187388.91,10659.0,0.0,0,0
15,4,4549.14,344131.58,0.0,0,0
380,5,123212.84,0.0,1748459.04,0,0
255,4,10256.33,509304.0,0.0,0,0
206,3,349781.54,14540.0,10086185.01,0,0
404,5,234387.78,0.0,258894.38,0,0
329,3,358212.53,51760.0,23049.22,0,0
307,4,48106.07,0.0,0.0,0,0
298,3,534286.03,787827.72,2366392.52,0,0
397,4,9849.92,460244.0,0.0,0,0
278,4,11655.94,18275.64,0.0,0,0
203,5,294427.53,0.0,5728428.65,0,0
206,2,60235.88,0.0,1439243.39,0,0
259,5,85241.77,10353.0,33193.58,0,0
307,4,13102.27,0.0,0.0,0,0
252,4,17085.53,0.0,0.0,0,0
301,5,8745.34,0.0,36091.16,0,0
206,5,404858.44,0.0,1123265.96,0,0
257,5,29125.21,0.0,3081812.65,0,0
285,4,21455.96,538700.31,0.0,0,0
159,2,610357.35,49730.0,863530.67,0,0
346,3,429358.27,605878.32,2256375.27,0,0
142,5,105921.53,25002.0,3740.2,0,0
350,4,2559.29,210537.03,0.0,0,0
256,3,201739.82,991314.0,104183.11,0,0
478,4,520.4,43586.75,0.0,0,0
384,4,29996.33,0.0,0.0,0,0
139,5,71431.06,0.0,3086687.98,0,0
19,4,15217.69,0.0,0.0,0,0
208,2,649666.66,0.0,1811365.81,0,0
156,5,64336.7,0.0,976324.59,0,0
261,3,88432.33,81933.0,2480780.23,0,0
210,4,7404.39,3030.0,0.0,0,0
352,2,992871.79,0.0,2866320.63,0,0
306,2,641429.18,50874.0,17797.71,0,0
429,5,110285.82,0.0,421089.49,0,0
299,3,279416.16,358741.09,914914.01,0,0
259,5,351963.05,0.0,14255597.63,0,0
398,4,15201.07,0.0,0.0,0,0
203,3,245473.62,526.0,1209504.15,0,0
36,5,479354.06,0.0,1016994.81,0,0
201,4,13433.84,0.0,0.0,0,0
166,4,7960.34,6902.0,0.0,0,0
283,3,59807.14,25678573.79,93667.41,0,0
140,3,55606.56,4999853.49,829699.8,0,0
311,4,5076.47,49139.24,0.0,0,0
356,5,124259.39,0.0,142276.02,0,0
238,5,108178.32,94914.53,2116753.23,0,0
306,4,7762.49,0.0,0.0,0,0
183,5,268986.51,61445.0,81711.5,0,0
259,2,246195.87,427056.0,184056.38,0,0
402,2,867393.82,3868.0,0.0,0,0
15,5,315024.82,0.0,869827.62,0,0
208,3,77724.34,1019.0,115619.68,0,0
378,5,422505.05,0.0,711979.4,0,0
302,3,85616.09,106111.0,0.0,0,0
321,4,7530.42,19950.31,0.0,0,0
326,3,127397.01,91.0,0.0,0,0
324,3,309192.01,7873202.1,1096569.02,0,0
397,3,360853.93,1674450.41,3584378.76,0,0
590,4,2522.72,176795.0,0.0,0,0
10,4,24098.13,0.0,0.0,0,0
304,3,369667.64,14322500.9,11978045.65,0,0
235,5,152383.6,0.0,2455489.92,0,0
402,5,258117.41,0.0,317438.67,0,0
180,5,263133.55,29718.0,11340.48,0,0
46,4,8127.51,30318.55,0.0,0,0
156,3,95548.3,45544.38,903421.14,0,0
187,5,465273.6,0.0,17588712.55,0,0
321,3,228164.47,8627831.54,352892.46,0,0
179,4,8351.31,246536.0,0.0,0,0
256,5,114778.71,0.0,2676053.29,0,0
35,5,127493.1,20642.0,526487.2,0,0
133,5,305667.39,52979.0,102092.04,0,0
252,3,110772.02,1583274.13,656876.45,0,0
40,5,148210.76,50462.0,21951.99,0,0
234,5,259709.85,6343.0,0.0,0,0
378,4,7276.73,62427.0,0.0,0,0
34,4,22897.92,293663.0,0.0,0,0
21,3,60505.35,6399043.61,2773961.63,0,0
134,3,368478.07,4077677.76,1968957.1,0,0
252,4,5721.77,255270.55,0.0,0,0
306,4,9780.32,42090.4,0.0,0,0
207,5,259119.82,28285.0,276027.21,0,0
177,3,173320.59,7093.0,30405.94,0,0
256,3,288957.66,6931885.55,1098383.06,0,0
185,5,161963.97,0.0,378030.43,0,0
258,5,487737.82,434303.0,0.0,0,0
212,5,171260.42,0.0,958078.28,0,0
140,5,36958.64,0.0,155328.24,0,0
308,5,205854.5,0.0,1077450.94,0,0
9,5,370035.68,10267.0,238944.02,0,0
136,5,277271.21,70528.0,2736076.37,0,0
132,4,43189.81,0.0,0.0,0,0
371,4,12728.06,250623.9,0.0,0,0
373,5,18010.3,879898.0,3829927.48,0,0
299,4,12113.01,256037.0,0.0,0,0
286,4,16698.29,62390.0,0.0,0,0
231,3,104061.52,18726784.65,181861.08,0,0
322,3,305349.72,209598.0,1045204.75,0,0
371,2,1550933.97,0.0,12051944.8,0,0
161,5,9647.8,50200.0,29319.0,0,0
401,3,243043.84,20081.0,0.0,0,0
208,5,85836.35,308313.18,3655445.72,0,0
301,3,58409.24,5678363.21,1476105.37,0,0
297,5,81197.38,0.0,1689094.13,0,0
297,3,47430.07,205.0,362823.3,0,0
377,4,38180.66,34429.1,0.0,0,0
130,5,258780.56,0.0,419817.27,0,0
377,4,3877.46,0.0,0.0,0,0
426,5,167518.48,21045.0,1651927.46,0,0
280,3,128634.83,35326.0,121858.89,0,0
330,3,210853.21,975849.47,362041.67,0,0
18,3,429712.88,4567531.87,1274607.96,0,0
278,3,94982.34,19862289.24,1384009.91,0,0
400,3,19878.67,1150554.46,134540.77,0,0
298,4,10817.38,0.0,0.0,0,0
38,5,192247.9,179.0,0.0,0,0
333,4,6491.77,51990.0,0.0,0,0
191,5,284615.89,0.0,1301175.88,0,0
595,4,15243.87,247356.0,0.0,0,0
256,4,21160.4,26566.63,0.0,0,0
251,4,1173.77,185079.3,0.0,0,0
252,5,89817.25,574.0,95412.69,0,0
399,4,17620.2,458198.94,0.0,0,0
376,5,63155.72,12295.0,0.0,0,0
357,4,27903.11,0.0,0.0,0,0
452,4,9129.88,130215.0,0.0,0,0
42,5,450384.05,0.0,524125.46,0,0
280,5,2870.34,0.0,1141756.07,0,0
347,4,711.79,0.0,0.0,0,0
345,3,181186.8,3865184.51,782113.14,0,0
404,5,13397.26,29820.0,1468327.8,0,0
44,3,219711.46,4947511.38,534397.89,0,0
386,4,10945.61,467.0,0.0,0,0
163,2,1087299.22,0.0,2037313.24,0,0
229,4,11655.53,7198.07,0.0,0,0
153,5,221049.71,74813.0,160405.05,0,0
592,5,5839.88,10168.0,0.0,0,0
282,5,160533.16,0.0,265120.23,0,0
255,3,82448.3,272764.0,0.0,0,0
327,5,347818.5,0.0,375048.3,0,0
250,5,400778.62,0.0,583136.23,0,0
326,4,29336.55,86866.81,0.0,0,0
251,5,314792.39,13389.0,934449.3,0,0
23,3,73438.16,301470.63,2458177.35,0,0
394,4,13366.3,0.0,0.0,0,0
210,5,82741.31,0.0,1797461.75,0,0
209,5,153651.89,0.0,1320852.56,0,0
42,4,5171.28,41311.0,0.0,0,0
332,5,61195.31,0.0,5887565.77,0,0
185,5,340487.53,92985.0,1375079.47,0,0
20,4,27575.47,79317.53,0.0,0,0
683,4,21205.04,0.0,0.0,0,0
471,5,270873.47,99516.0,0.0,0,0
300,5,219479.89,9967.0,0.0,0,0
156,5,134706.51,39473.1,1281977.3,0,0
355,2,1128818.25,0.0,2046579.94,0,0
237,4,15001.95,0.0,0.0,0,0
373,5,150365.34,87012.0,4048.09,0,0
36,3,304294.75,20821.0,124097.84,0,0
356,4,21540.05,0.0,0.0,0,0
139,5,57957.67,87030.0,0.0,0,0
540,5,66964.57,0.0,10580201.77,0,0
381,5,387317.01,0.0,1420500.84,0,0
282,4,12071.45,0.0,0.0,0,0
15,2,1569634.68,37223.0,765041.35,0,0
132,2,915775.85,10844.0,224763.82,0,0
21,4,5223.32,49515.0,0.0,0,0
256,4,2857.18,0.0,0.0,0,0
684,4,35924.9,104574.0,0.0,0,0
374,5,122727.49,0.0,1291350.81,0,0
257,4,1977.36,11631.0,0.0,0,0
40,4,10125.06,2457.0,0.0,0,0
259,4,15527.33,16032.0,0.0,0,0
206,3,118742.6,40239.0,0.0,0,0
178,3,72621.65,14224.0,2832978.02,0,0
134,5,188361.08,0.0,4558813.31,0,0
10,4,31983.8,50211.0,0.0,0,0
134,4,30321.69,204517.0,0.0,0,0
375,4,16282.18,25015.0,0.0,0,0
403,3,56977.96,22291372.32,1093366.79,0,0
449,5,433996.24,0.0,3951067.05,0,0
403,4,12471.04,0.0,0.0,0,0
306,3,116835.52,15585146.64,2136305.62,0,0
251,2,243463.87,0.0,1700871.87,0,0
404,4,4065.97,0.0,0.0,0,0
373,5,226117.68,9906.0,110419.3,0,0
133,3,326151.55,9933.0,120010.25,0,0
324,5,73976.14,0.0,556896.7,0,0
334,2,7278928.8,0.0,18513792.29,0,0
19,4,2820.42,687428.72,0.0,0,0
301,4,32251.05,0.0,0.0,0,0
17,4,3838.67,0.0,0.0,0,0
567,3,119743.73,4773044.74,575062.71,0,0
17,5,137415.35,33126.43,745018.09,0,0
232,5,189271.21,514050.37,2248870.06,0,0
346,4,18773.51,9068.0,0.0,0,0
259,5,175102.28,143.0,25265.86,0,0
133,4,607.17,0.0,0.0,0,0
15,3,18628.17,4135597.2,28545.17,0,0
20,5,106702.5,0.0,938919.24,0,0
251,5,192229.66,0.0,1461039.9,0,0
500,5,110672.16,0.0,757707.5,0,0
396,3,69331.37,5142610.92,20758281.36,0,0
394,3,164440.64,4084793.12,597145.82,0,0
253,4,1028.27,0.0,0.0,0,0
207,5,129804.81,0.0,321631.55,0,0
252,3,16309.4,1762573.46,239384.4,0,0
210,3,72953.2,504995.0,846034.12,0,0
373,4,6398.1,0.0,0.0,0,0
189,4,12070.79,70103.0,0.0,0,0
376,4,20968.96,0.0,0.0,0,0
323,4,8331.41,0.0,0.0,0,0
402,2,396572.43,0.0,711272.45,0,0
203,5,47657.02,193283.86,80882.02,0,0
402,5,40159.38,8143.0,988759.47,0,0
16,5,175246.51,202399.0,2124.0,0,0
203,3,201037.34,6061972.16,313206.01,0,0
177,4,15317.69,2027.0,0.0,0,0
308,3,78257.54,22418.0,0.0,0,0
203,4,4114.07,39712.0,0.0,0,0
138,5,246441.25,10018.0,0.0,0,0
140,5,111314.38,107247.0,4944209.73,0,0
261,3,90203.25,5483009.1,2696794.78,0,0
235,5,147894.21,8878.0,8988.21,0,0
312,4,7414.93,88.0,0.0,0,0
375,2,1375738.96,608355.84,2857497.5,0,0
297,3,15131.34,18396739.31,1877078.83,0,0
284,4,5928.73,0.0,0.0,0,0
355,4,4808.64,0.0,0.0,0,0
179,5,147379.87,0.0,406497.9,0,0
348,3,54164.27,1764170.73,1083220.32,0,0
164,5,84576.21,0.0,453672.04,0,0
300,4,13360.22,0.0,0.0,0,0
305,4,7356.95,364.0,0.0,0,0
43,4,8448.64,0.0,0.0,0,0
279,5,285533.56,0.0,942367.27,0,0
308,4,16174.16,8592.0,0.0,0,0
380,5,62790.79,0.0,78467.94,0,0
211,3,145579.98,20378.0,1521604.47,0,0
137,5,273031.59,0.0,756580.79,0,0
330,5,99303.53,84828.0,152956.72,0,0
203,4,3917.9,90.0,0.0,0,0
11,4,2939.29,0.0,0.0,0,0
283,4,14996.74,0.0,0.0,0,0
399,4,13747.72,365648.0,0.0,0,0
36,3,342792.66,2390418.08,793048.85,0,0
301,4,8953.57,110432.0,0.0,0,0
403,3,193186.47,6021379.07,628120.71,0,0
11,5,144396.99,13911.0,0.0,0,0
542,2,441687.16,0.0,629335.88,0,0
370,4,10455.26,0.0,0.0,0,0
371,4,32600.02,14467.0,0.0,0,0
259,5,183678.24,11972.0,1790698.31,0,0
306,4,3971.21,0.0,0.0,0,0
408,3,123718.07,4332385.92,10012259.61,0,0
12,3,236872.31,65119.0,4152.0,0,0
377,2,1964575.88,0.0,2706442.0,0,0
15,4,19156.83,0.0,0.0,0,0
154,5,140304.66,0.0,200597.35,0,0
135,2,258518.62,1347.0,5406452.08,0,0
230,2,81010.09,0.0,1283321.14,0,0
208,3,69397.09,20832.0,247574.77,0,0
17,3,108668.74,536096.2,444673.22,0,0
259,4,1642.19,0.0,0.0,0,0
160,5,163138.36,0.0,4043763.96,0,0
228,3,128461.95,8071615.31,293824.03,0,0
297,4,12541.61,0.0,0.0,0,0
282,4,10192.11,22204.0,0.0,0,0
235,4,10935.39,0.0,0.0,0,0
589,5,193464.71,0.0,3743456.87,0,0
163,4,22506.11,25834.9,0.0,0,0
379,5,152328.21,45573.0,1407591.45,0,0
282,2,260965.12,747.0,331538.8,0,0
276,3,68362.46,25845591.41,845403.3,0,0
235,5,290522.58,20275.0,345400.32,0,0
161,3,300850.0,286702.0,0.0,0,0
212,5,10164.89,155233.85,973015.76,0,0
331,4,1484.74,0.0,0.0,0,0
202,4,9185.43,150354.47,0.0,0,0
331,5,96160.42,0.0,198783.86,0,0
251,2,608679.93,0.0,11867637.75,0,0
12,3,17016.18,298708.0,934266.3,0,0
38,5,66270.49,147073.0,2544188.03,0,0
308,3,139891.2,998598.53,736065.93,0,0
212,3,17690.06,2529801.87,1353576.84,0,0
232,5,308769.93,0.0,1168095.41,0,0
299,4,29742.74,0.0,0.0,0,0
351,5,91201.97,0.0,102861.31,0,0
588,4,11057.98,30.0,0.0,0,0
153,4,18510.3,110760.0,0.0,0,0
275,5,504756.05,0.0,548131.68,0,0
19,3,75020.67,61631.0,614324.39,0,0
212,4,13366.91,12587.0,0.0,0,0
182,3,273818.8,49947.0,636487.87,0,0
323,3,181263.03,12061301.77,499399.46,0,0
232,4,20698.52,60186.15,0.0,0,0
13,3,146052.17,2965.0,29678.0,0,0
260,4,6496.52,0.0,0.0,0,0
206,3,120640.28,173.0,0.0,0,0
20,5,165358.58,20515.0,8388.0,0,0
330,2,1334135.23,80981.0,266689.94,0,0
282,4,4106.56,58026.0,0.0,0,0
159,5,155055.51,205348.0,303760.47,0,0
397,3,336001.2,32837.0,533594.46,0,0
328,4,58506.8,10143.0,0.0,0,0
180,4,14985.28,0.0,0.0,0,0
373,3,106941.0,2296355.74,1274939.33,0,0
333,4,21181.01,36590.0,0.0,0,0
256,2,35304.65,0.0,7319265.7,0,0
235,5,103978.7,352118.49,1079135.14,0,0
131,5,37938.2,253.0,345657.09,0,0
133,5,263739.59,0.0,3782116.25,0,0
378,5,285511.48,0.0,589699.25,0,0
185,4,12737.27,25896.0,0.0,0,0
299,5,82150.76,8705.0,42325.83,0,0
325,3,193207.77,10140053.83,3842932.75,0,0
184,4,8904.91,0.0,0.0,0,0
136,5,119354.29,0.0,280135.22,0,0
234,3,152020.8,15318353.66,979927.17,0,0
276,5,38141.98,5861.0,282212.59,0,0
206,4,7722.06,446482.51,0.0,0,0
210,3,33645.75,614550.82,0.0,0,0
38,2,1071171.87,0.0,3023882.39,0,0
207,4,2173.86,10525.0,0.0,0,0
159,4,24617.04,104173.0,0.0,0,0
259,4,9816.04,81944.0,0.0,0,0
225,4,13256.65,19998.0,0.0,0,0
352,5,44240.28,1053.0,527077.44,0,0
93,3,19847.54,361030.17,7666724.39,0,0
8,5,315124.34,0.0,435842.75,0,0
188,3,10139.0,8856785.91,2672657.02,0,0
333,2,3265563.75,16395.79,4223170.66,0,0
637,5,241309.0,484.0,157971.87,0,0
19,5,84788.18,40070.0,461534.29,0,0
286,4,15129.96,87734.27,0.0,0,0
24,4,21858.87,319557.0,0.0,0,0
233,5,70093.79,74764.0,746263.72,0,0
9,5,110541.38,0.0,263959.99,0,0
238,3,304246.86,857284.66,473844.34,0,0
42,4,1965.17,17576.01,0.0,0,0
93,5,28971.25,6074.0,0.0,0,0
352,3,472041.0,137372.0,3625354.38,0,0
429,3,26593.92,1169940.36,147042.67,0,0
275,4,11375.19,2643.13,0.0,0,0
130,4,51783.6,89704.0,0.0,0,0
41,5,295068.98,0.0,1931150.39,0,0
280,3,134347.89,1605096.99,244318.87,0,0
305,4,2982.39,0.0,0.0,0,0
401,3,62856.53,60244.0,830617.64,0,0
42,5,230404.75,0.0,739184.46,0,0
228,5,212868.91,0.0,2505917.9,0,0
324,3,70936.04,10292304.18,228957.92,0,0
178,3,126820.85,3308343.77,1920553.12,0,0
284,5,264009.64,0.0,467744.72,0,0
209,3,282263.42,411.0,0.0,0,0
310,2,19586.13,1317.0,0.0,0,0
321,5,143532.06,300717.13,25933068.93,0,0
395,5,119453.74,0.0,3286215.76,0,0
255,3,494883.68,51612.0,1062118.66,0,0
12,4,6048.2,0.0,0.0,0,0
590,5,325603.78,21208.0,1409652.91,0,0
142,4,18991.96,20095.0,0.0,0,0
